hour,addtocart_count,transaction_count,view_count,total_event_count
2015-09-13 08:00:00,3,0,188,191
2015-09-13 09:00:00,11,0,140,151
2015-09-13 10:00:00,3,1,123,127
2015-09-13 11:00:00,1,0,132,133
2015-09-13 12:00:00,7,0,217,224
2015-09-13 13:00:00,6,0,318,324
2015-09-13 14:00:00,9,1,506,516
2015-09-13 15:00:00,33,8,733,774
2015-09-13 16:00:00,39,10,914,963
2015-09-13 17:00:00,27,4,1030,1061
2015-09-13 18:00:00,26,15,952,993
2015-09-13 19:00:00,34,4,959,997
2015-09-13 20:00:00,41,5,1053,1099
2015-09-13 21:00:00,11,5,1056,1072
2015-09-13 22:00:00,24,6,1030,1060
2015-09-13 23:00:00,21,7,945,973
2015-09-14 00:00:00,29,11,1105,1145
2015-09-14 01:00:00,20,5,972,997
2015-09-14 02:00:00,20,4,1059,1083
2015-09-14 03:00:00,18,6,1125,1149
2015-09-14 04:00:00,21,3,955,979
2015-09-14 05:00:00,21,3,756,780
2015-09-14 06:00:00,12,5,527,544
2015-09-14 07:00:00,5,4,290,299
2015-09-14 08:00:00,2,0,184,186
2015-09-14 09:00:00,1,0,88,89
2015-09-14 10:00:00,4,1,107,112
2015-09-14 11:00:00,0,0,119,119
2015-09-14 12:00:00,2,0,239,241
2015-09-14 13:00:00,19,5,400,424
2015-09-14 14:00:00,11,4,637,652
2015-09-14 15:00:00,24,8,1057,1089
2015-09-14 16:00:00,31,10,1361,1402
2015-09-14 17:00:00,43,18,1551,1612
2015-09-14 18:00:00,32,9,1351,1392
2015-09-14 19:00:00,40,17,1286,1343
2015-09-14 20:00:00,35,13,1429,1477
2015-09-14 21:00:00,26,10,1197,1233
2015-09-14 22:00:00,39,11,1383,1433
2015-09-14 23:00:00,20,7,1106,1133
2015-09-15 00:00:00,21,5,1036,1062
2015-09-15 01:00:00,36,11,1065,1112
2015-09-15 02:00:00,30,6,1140,1176
2015-09-15 03:00:00,37,6,1189,1232
2015-09-15 04:00:00,21,6,1101,1128
2015-09-15 05:00:00,19,17,791,827
2015-09-15 06:00:00,18,6,494,518
2015-09-15 07:00:00,2,1,272,275
2015-09-15 08:00:00,1,0,155,156
2015-09-15 09:00:00,8,0,137,145
2015-09-15 10:00:00,3,1,119,123
2015-09-15 11:00:00,4,0,141,145
2015-09-15 12:00:00,4,0,216,220
2015-09-15 13:00:00,15,3,399,417
2015-09-15 14:00:00,10,2,681,693
2015-09-15 15:00:00,22,11,1014,1047
2015-09-15 16:00:00,48,14,1385,1447
2015-09-15 17:00:00,41,9,1455,1505
2015-09-15 18:00:00,29,13,1367,1409
2015-09-15 19:00:00,75,11,1412,1498
2015-09-15 20:00:00,96,17,1924,2037
2015-09-15 21:00:00,31,8,838,877
2015-09-15 22:00:00,13,9,735,757
2015-09-15 23:00:00,11,2,608,621
2015-09-16 00:00:00,18,7,561,586
2015-09-16 01:00:00,23,13,579,615
2015-09-16 02:00:00,10,3,533,546
2015-09-16 03:00:00,17,6,588,611
2015-09-16 04:00:00,10,2,604,616
2015-09-16 05:00:00,18,7,428,453
2015-09-16 06:00:00,1,0,223,224
2015-09-16 07:00:00,8,1,133,142
2015-09-16 08:00:00,2,0,102,104
2015-09-16 09:00:00,7,0,69,76
2015-09-16 10:00:00,1,2,64,67
2015-09-16 11:00:00,1,0,63,64
2015-09-16 12:00:00,1,1,111,113
2015-09-16 13:00:00,8,4,233,245
2015-09-16 14:00:00,13,2,369,384
2015-09-16 15:00:00,19,8,643,670
2015-09-16 16:00:00,23,7,725,755
2015-09-16 17:00:00,25,16,713,754
2015-09-16 18:00:00,27,8,730,765
2015-09-16 19:00:00,24,12,750,786
2015-09-16 20:00:00,24,6,783,813
2015-09-16 21:00:00,25,20,755,800
2015-09-16 22:00:00,15,3,621,639
2015-09-16 23:00:00,16,9,642,667
2015-09-17 00:00:00,13,6,498,517
2015-09-17 01:00:00,12,1,477,490
2015-09-17 02:00:00,4,1,504,509
2015-09-17 03:00:00,22,2,572,596
2015-09-17 04:00:00,13,2,493,508
2015-09-17 05:00:00,10,0,362,372
2015-09-17 06:00:00,7,1,242,250
2015-09-17 07:00:00,0,0,156,156
2015-09-17 08:00:00,0,0,48,48
2015-09-17 09:00:00,0,0,40,40
2015-09-17 10:00:00,0,0,40,40
2015-09-17 11:00:00,0,0,89,89
2015-09-17 12:00:00,0,0,124,124
2015-09-17 13:00:00,3,2,203,208
2015-09-17 14:00:00,7,1,313,321
2015-09-17 15:00:00,23,4,524,551
2015-09-17 16:00:00,19,4,617,640
2015-09-17 17:00:00,20,11,723,754
2015-09-17 18:00:00,16,9,698,723
2015-09-17 19:00:00,20,1,667,688
2015-09-17 20:00:00,16,0,625,641
2015-09-17 21:00:00,32,0,648,680
2015-09-17 22:00:00,9,0,634,643
2015-09-17 23:00:00,7,0,533,540
2015-09-18 00:00:00,15,5,472,492
2015-09-18 01:00:00,7,3,504,514
2015-09-18 02:00:00,12,7,503,522
